Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Wear_Speed_Ratio,Temp_Diff,Power_Index,Temperature_Stress
1,299.8,310.4,1694,30.3,204,0,0.1204250295159386,10.599999999999966,51328.200000000004,9405.119999999999
1,299.9,310.4,1328,49.9,206,0,0.15512048192771086,10.5,66267.2,15488.96
0,299.9,310.5,1549,42.8,208,0,0.1342801807617818,10.600000000000023,66297.2,13289.4
1,299.9,310.5,1539,32.8,213,0,0.13840155945419103,10.600000000000023,50479.2,10184.4
1,299.8,310.5,1496,38.8,215,0,0.14371657754010694,10.699999999999989,58044.799999999996,12047.4
1,299.8,310.4,1579,36.4,0,0,0.0,10.599999999999966,57475.6,11298.56
1,299.7,310.3,1386,46.6,2,0,0.001443001443001443,10.600000000000023,64587.6,14459.980000000001
1,299.7,310.3,1505,37.7,4,0,0.0026578073089701,10.600000000000023,56738.50000000001,11698.310000000001
2,299.7,310.3,1661,34.5,6,0,0.003612281757977122,10.600000000000023,57304.5,10705.35
1,299.6,310.2,1468,48.0,9,0,0.006130790190735695,10.599999999999966,70464.0,14889.599999999999
1,299.6,310.1,1384,49.8,11,0,0.007947976878612716,10.5,68923.2,15442.98
1,299.6,310.2,1381,60.5,13,0,0.00941346850108617,10.599999999999966,83550.5,18767.1
1,299.6,310.2,1469,47.0,15,0,0.010211027910142955,10.599999999999966,69043.0,14579.4
1,299.6,310.2,1627,36.6,17,0,0.010448678549477565,10.599999999999966,59548.200000000004,11353.32
0,299.7,310.3,1462,40.4,19,0,0.012995896032831737,10.600000000000023,59064.799999999996,12536.12
1,299.7,310.2,1633,36.5,24,0,0.014696876913655848,10.5,59604.5,11322.3
1,299.7,310.2,1469,39.5,26,0,0.017699115044247787,10.5,58025.5,12252.9
1,299.7,310.2,1458,43.4,28,0,0.019204389574759947,10.5,63277.2,13462.679999999998
2,299.7,310.2,1440,42.8,30,0,0.020833333333333332,10.5,61631.99999999999,13276.56
1,299.8,310.3,1687,30.4,33,0,0.01956135151155898,10.5,51284.799999999996,9433.12
2,299.7,310.3,1429,47.7,35,0,0.0244926522043387,10.600000000000023,68163.3,14801.310000000001
1,299.6,310.2,1588,34.1,38,0,0.02392947103274559,10.599999999999966,54150.8,10577.82
1,299.6,310.2,1333,51.2,40,0,0.030007501875468866,10.599999999999966,68249.6,15882.24
1,299.6,310.1,1487,42.9,42,0,0.02824478816408877,10.5,63792.299999999996,13303.29
2,299.5,310.1,1659,31.5,44,0,0.02652200120554551,10.600000000000023,52258.5,9768.150000000001
2,299.4,310.0,1512,43.2,47,0,0.031084656084656083,10.600000000000023,65318.4,13392.0
1,299.5,310.1,1585,35.2,50,0,0.031545741324921134,10.600000000000023,55792.00000000001,10915.520000000002
1,299.5,310.0,1502,38.5,52,0,0.03462050599201065,10.5,57827.0,11935.0
1,299.5,310.0,1594,35.1,54,0,0.033877038895859475,10.5,55949.4,10881.0
1,299.5,310.0,1412,48.9,56,0,0.039660056657223795,10.5,69046.8,15159.0
1,299.5,309.9,1402,51.7,58,0,0.04136947218259629,10.399999999999977,72483.40000000001,16021.83
1,299.6,310.1,2057,20.4,60,0,0.02916869227029655,10.5,41962.799999999996,6326.04
0,299.6,310.1,1531,36.8,62,0,0.040496407576747225,10.5,56340.799999999996,11411.68
2,299.5,310.1,1359,61.1,67,0,0.049300956585724795,10.600000000000023,83034.90000000001,18947.11
2,299.6,310.2,1620,30.0,70,0,0.043209876543209874,10.599999999999966,48600.0,9306.0
2,299.6,310.1,1646,29.6,73,0,0.044349939246658567,10.5,48721.600000000006,9178.960000000001
2,299.6,310.1,1455,46.1,76,0,0.05223367697594502,10.5,67075.5,14295.61
1,299.6,310.2,1512,44.0,79,0,0.052248677248677246,10.599999999999966,66528.0,13648.8
1,299.6,310.2,1473,42.7,81,0,0.054989816700611,10.599999999999966,62897.100000000006,13245.54
1,299.6,310.1,1553,38.0,83,0,0.05344494526722473,10.5,59014.0,11783.800000000001
1,299.5,310.0,1379,50.4,85,0,0.06163886874546773,10.5,69501.59999999999,15624.0
2,299.4,309.9,1567,40.6,87,0,0.05552010210593491,10.5,63620.200000000004,12581.939999999999
1,299.5,310.0,1481,43.1,90,0,0.06076975016880486,10.5,63831.1,13361.0
1,299.5,310.0,1349,52.7,92,0,0.0681986656782802,10.5,71092.3,16337.0
1,299.5,310.0,1388,52.4,94,0,0.06772334293948126,10.5,72731.2,16244.0
2,299.6,310.1,1357,48.7,96,0,0.0707442888725129,10.5,66085.90000000001,15101.870000000003
1,299.6,310.2,1743,24.8,99,0,0.05679862306368331,10.599999999999966,43226.4,7692.96
1,299.7,310.3,1495,43.1,101,0,0.06755852842809365,10.600000000000023,64434.5,13373.93
1,299.8,310.4,1698,28.3,103,0,0.06065959952885748,10.599999999999966,48053.4,8784.32
2,299.7,310.4,1410,44.5,105,0,0.07446808510638298,10.699999999999989,62745.0,13812.8
1,299.7,310.4,1614,36.2,108,0,0.06691449814126393,10.699999999999989,58426.8,11236.48
2,299.8,310.5,1375,53.9,110,0,0.08,10.699999999999989,74112.5,16735.95
2,299.8,310.6,1574,31.8,113,0,0.07179161372299873,10.800000000000011,50053.200000000004,9877.080000000002
0,299.8,310.6,1423,44.6,116,0,0.08151791988756149,10.800000000000011,63465.8,13852.760000000002
2,299.8,310.6,1694,31.3,121,0,0.07142857142857142,10.800000000000011,53022.200000000004,9721.78
1,299.8,310.6,1707,32.5,124,0,0.07264206209724663,10.800000000000011,55477.5,10094.5
2,299.7,310.5,1490,41.2,126,0,0.08456375838926175,10.800000000000011,61388.00000000001,12792.6
1,299.7,310.6,1675,31.3,129,0,0.07701492537313433,10.900000000000034,52427.5,9721.78
2,299.7,310.5,1492,39.3,131,0,0.08780160857908847,10.800000000000011,58635.6,12202.65
2,299.7,310.5,1594,35.4,134,0,0.08406524466750313,10.800000000000011,56427.6,10991.699999999999
1,299.7,310.6,1479,38.0,137,0,0.09263015551048005,10.900000000000034,56202.0,11802.800000000001
2,299.7,310.6,1572,38.0,139,0,0.08842239185750636,10.900000000000034,59736.0,11802.800000000001
1,299.7,310.6,1616,35.1,142,0,0.08787128712871287,10.900000000000034,56721.600000000006,10902.060000000001
1,299.7,310.6,1737,26.1,144,0,0.08290155440414508,10.900000000000034,45335.700000000004,8106.660000000001
2,299.7,310.7,1498,37.8,146,0,0.09746328437917223,11.0,56624.399999999994,11744.46
1,299.6,310.6,1642,35.1,149,0,0.0907429963459196,11.0,57634.200000000004,10902.060000000001
2,299.6,310.6,1633,34.2,151,0,0.09246785058175137,11.0,55848.600000000006,10622.520000000002
1,299.8,310.8,1409,51.9,154,0,0.10929737402413059,11.0,73127.09999999999,16130.52
2,299.8,310.8,1463,43.5,156,0,0.10663021189336978,11.0,63640.5,13519.800000000001
1,299.8,310.8,1376,48.6,159,0,0.11555232558139535,11.0,66873.6,15104.880000000001
1,299.8,310.8,1553,32.2,161,0,0.10367031551835158,11.0,50006.600000000006,10007.760000000002
2,299.8,310.8,1530,35.2,163,0,0.1065359477124183,11.0,53856.00000000001,10940.160000000002
1,299.8,310.9,1545,40.7,166,0,0.10744336569579288,11.099999999999966,62881.50000000001,12653.63
0,299.8,310.9,1427,47.2,168,0,0.11772950245269796,11.099999999999966,67354.40000000001,14674.48
1,299.9,310.9,1292,51.1,173,0,0.13390092879256965,11.0,66021.2,15886.99
1,299.8,310.9,2084,17.6,175,0,0.08397312859884837,11.099999999999966,36678.4,5471.84
1,299.9,311.0,1747,27.6,177,0,0.10131654264453349,11.100000000000023,48217.200000000004,8583.6
1,300.0,311.1,1425,47.8,179,0,0.1256140350877193,11.100000000000023,68115.0,14870.58
1,300.0,311.0,1637,33.6,181,0,0.11056811240073305,11.0,55003.200000000004,10449.6
2,300.1,311.1,1616,35.2,183,0,0.11324257425742575,11.0,56883.200000000004,10950.720000000001
1,300.1,311.1,1619,33.4,186,0,0.11488573193329216,11.0,54074.6,10390.74
1,300.1,311.2,1489,39.1,188,0,0.1262592343854936,11.099999999999966,58219.9,12167.92
2,300.1,311.2,1452,42.4,190,0,0.13085399449035812,11.099999999999966,61564.799999999996,13194.88
2,300.1,311.3,1495,41.0,193,0,0.1290969899665552,11.199999999999989,61295.0,12763.300000000001
2,300.2,311.4,1427,39.7,196,0,0.1373510861948143,11.199999999999989,56651.9,12362.58
1,300.1,311.4,1572,36.2,199,0,0.12659033078880408,11.299999999999955,56906.4,11272.68
1,300.1,311.3,1547,40.0,201,0,0.129928894634777,11.199999999999989,61880.0,12452.0
2,300.1,311.4,1342,48.5,203,0,0.1512667660208644,11.299999999999955,65087.0,15102.9
1,300.0,311.2,1351,44.1,206,0,0.15247964470762398,11.199999999999989,59579.1,13723.92
1,300.0,311.3,1407,47.3,208,0,0.1478322672352523,11.300000000000011,66551.09999999999,14724.49
2,300.1,311.4,1575,29.8,210,0,0.13333333333333333,11.299999999999955,46935.0,9279.72
2,300.0,311.4,1791,24.1,213,0,0.11892797319932999,11.399999999999977,43163.100000000006,7504.74
2,300.0,311.4,1692,29.0,216,1,0.1276595744680851,11.399999999999977,49068.0,9030.599999999999
1,300.0,311.4,1634,31.9,0,0,0.0,11.399999999999977,52124.6,9933.659999999998
2,300.0,311.4,1864,23.3,2,0,0.001072961373390558,11.399999999999977,43431.200000000004,7255.62
1,300.0,311.4,1590,33.6,5,0,0.0031446540880503146,11.399999999999977,53424.0,10463.039999999999
2,300.0,311.4,1384,46.1,7,0,0.0050578034682080926,11.399999999999977,63802.4,14355.539999999999
2,300.0,311.4,1352,61.8,10,0,0.0073964497041420114,11.399999999999977,83553.59999999999,19244.519999999997
1,300.1,311.4,1484,43.1,13,0,0.00876010781671159,11.299999999999955,63960.4,13421.34
2,300.1,311.4,1913,21.9,15,0,0.007841087297438577,11.299999999999955,41894.7,6819.659999999999
1,300.0,311.4,1508,38.2,18,0,0.011936339522546418,11.399999999999977,57605.600000000006,11895.48
1,299.9,311.3,1504,40.7,20,0,0.013297872340425532,11.400000000000034,61212.8,12669.910000000002
1,300.0,311.4,1487,41.2,22,0,0.014794889038332213,11.399999999999977,61264.4,12829.68
1,299.8,311.3,1727,30.0,24,0,0.013896931094383324,11.5,51810.0,9339.0
1,299.9,311.3,1647,27.5,26,0,0.015786278081360048,11.400000000000034,45292.5,8560.75
1,300.0,311.3,1493,41.4,28,0,0.018754186202277295,11.300000000000011,61810.2,12887.82
1,300.0,311.4,1655,29.6,30,0,0.01812688821752266,11.399999999999977,48988.0,9217.44
2,299.9,311.4,1337,54.8,32,0,0.02393418100224383,11.5,73267.59999999999,17064.719999999998
1,300.0,311.5,1601,36.9,35,0,0.021861336664584636,11.5,59076.899999999994,11494.35
0,300.1,311.6,1589,37.9,37,0,0.02328508495909377,11.5,60223.1,11809.640000000001
1,300.2,311.7,1286,55.1,42,0,0.03265940902021773,11.5,70858.6,17174.67
1,300.2,311.7,1553,41.3,44,0,0.028332260141661302,11.5,64138.899999999994,12873.21
1,300.2,311.8,1379,51.0,46,0,0.03335750543872371,11.600000000000023,70329.0,15901.800000000001
2,300.3,311.9,1677,30.8,48,0,0.028622540250447227,11.599999999999966,51651.6,9606.519999999999
1,300.3,311.8,1488,38.4,51,0,0.034274193548387094,11.5,57139.2,11973.12
1,300.3,311.8,1418,45.9,53,0,0.03737658674188998,11.5,65086.2,14311.62
1,300.3,311.8,1451,41.0,55,0,0.03790489317711923,11.5,59491.0,12783.800000000001
1,300.3,311.8,1508,43.1,57,0,0.03779840848806366,11.5,64994.8,13438.580000000002
1,300.3,311.7,1579,33.6,59,0,0.037365421152628246,11.399999999999977,53054.4,10473.12
0,300.3,311.7,1432,47.7,61,0,0.04259776536312849,11.399999999999977,68306.40000000001,14868.09
1,300.2,311.6,1446,47.3,66,0,0.04564315352697095,11.400000000000034,68395.8,14738.68
2,300.2,311.7,1597,39.5,68,0,0.042579837194740136,11.5,63081.5,12312.15
2,300.2,311.7,1397,50.2,71,0,0.05082319255547602,11.5,70129.40000000001,15647.34
1,300.1,311.6,1530,36.6,74,0,0.048366013071895426,11.5,55998.0,11404.560000000001
2,300.1,311.6,1433,51.4,76,0,0.05303558967201675,11.5,73656.2,16016.240000000002
1,300.0,311.5,1591,32.0,79,0,0.049654305468258955,11.5,50912.0,9968.0
1,300.0,311.5,1445,41.6,81,0,0.056055363321799306,11.5,60112.0,12958.4
1,300.0,311.5,1749,28.3,83,0,0.04745568896512293,11.5,49496.700000000004,8815.45
1,300.0,311.3,1703,30.4,85,0,0.049911920140927775,11.300000000000011,51771.2,9463.52
0,300.1,311.4,1518,46.9,87,0,0.05731225296442688,11.299999999999955,71194.2,14604.659999999998
1,300.1,311.3,1535,42.3,92,0,0.05993485342019544,11.199999999999989,64930.49999999999,13167.99
2,300.1,311.4,1390,52.1,94,0,0.06762589928057554,11.299999999999955,72419.0,16223.939999999999
0,300.3,311.6,1801,23.6,97,0,0.05385896724042199,11.300000000000011,42503.600000000006,7353.760000000001
0,300.3,311.6,1463,41.6,102,0,0.06971975393028025,11.300000000000011,60860.8,12962.560000000001
1,300.3,311.6,1560,37.7,107,0,0.0685897435897436,11.300000000000011,58812.00000000001,11747.320000000002
1,300.3,311.6,1607,33.5,109,0,0.06782825140012445,11.300000000000011,53834.5,10438.6
1,300.4,311.6,1332,54.6,111,0,0.08333333333333333,11.200000000000045,72727.2,17013.36
1,300.3,311.7,1365,53.3,113,0,0.08278388278388278,11.399999999999977,72754.5,16613.609999999997
2,300.3,311.6,1617,32.5,115,0,0.07111935683364255,11.300000000000011,52552.5,10127.0
2,300.3,311.6,1304,62.8,118,0,0.09049079754601227,11.300000000000011,81891.2,19568.48
1,300.3,311.7,1989,22.3,121,0,0.06083459024635495,11.399999999999977,44354.700000000004,6950.91
0,300.3,311.6,1339,53.4,123,0,0.09185959671396565,11.300000000000011,71502.59999999999,16639.440000000002
1,300.2,311.5,1492,41.8,128,0,0.08579088471849866,11.300000000000011,62365.6,13020.699999999999
2,300.1,311.3,1518,40.2,130,0,0.08563899868247694,11.199999999999989,61023.600000000006,12514.260000000002
1,300.1,311.3,1479,39.5,133,0,0.08992562542258282,11.199999999999989,58420.5,12296.35
2,300.1,311.3,1523,34.1,135,0,0.08864084044648719,11.199999999999989,51934.3,10615.33
2,300.2,311.4,1570,35.3,138,0,0.08789808917197452,11.199999999999989,55420.99999999999,10992.419999999998
0,300.2,311.4,1506,36.1,141,0,0.09362549800796813,11.199999999999989,54366.6,11241.539999999999
2,300.2,311.6,1510,47.5,146,0,0.09668874172185431,11.400000000000034,71725.0,14801.000000000002
1,300.2,311.6,1671,28.8,149,0,0.08916816277678037,11.400000000000034,48124.8,8974.080000000002
2,300.3,311.6,1312,53.4,151,0,0.11509146341463415,11.300000000000011,70060.8,16639.440000000002
1,300.3,311.6,1595,38.8,154,0,0.09655172413793103,11.300000000000011,61885.99999999999,12090.08
1,300.3,311.7,1635,31.8,156,0,0.09541284403669725,11.399999999999977,51993.0,9912.06
1,300.3,311.7,1707,33.6,158,0,0.09256004686584651,11.399999999999977,57355.200000000004,10473.12
1,300.3,311.7,1545,43.5,160,0,0.10355987055016182,11.399999999999977,67207.5,13558.949999999999
2,300.2,311.6,1751,28.0,162,0,0.09251856082238721,11.400000000000034,49028.0,8724.800000000001
2,300.4,311.8,1707,30.0,165,0,0.09666080843585237,11.400000000000034,51210.0,9354.0
1,300.4,311.8,1320,57.9,168,0,0.12727272727272726,11.400000000000034,76428.0,18053.22
2,300.3,311.7,1319,51.4,170,0,0.1288855193328279,11.399999999999977,67796.59999999999,16021.38
1,300.2,311.7,1448,54.2,173,0,0.11947513812154696,11.5,78481.6,16894.14
1,300.2,311.8,1436,48.2,175,0,0.12186629526462396,11.600000000000023,69215.2,15028.760000000002
1,300.3,311.9,1609,34.0,177,0,0.11000621504039776,11.599999999999966,54706.0,10604.599999999999
1,300.2,311.8,1464,44.5,179,0,0.12226775956284153,11.600000000000023,65148.0,13875.1
2,300.3,311.8,1483,45.1,181,0,0.12204989885367498,11.5,66883.3,14062.18
2,300.2,311.8,1748,28.5,184,0,0.10526315789473684,11.600000000000023,49818.0,8886.300000000001
1,300.3,311.8,1746,26.3,187,0,0.10710194730813287,11.5,45919.8,8200.34
1,300.2,311.8,1410,51.4,189,0,0.13404255319148936,11.600000000000023,72474.0,16026.52
1,300.2,311.7,1640,30.8,191,0,0.11646341463414635,11.5,50512.0,9600.36
0,300.3,311.7,1655,29.9,193,0,0.11661631419939578,11.399999999999977,49484.5,9319.83
2,300.3,311.7,1646,28.9,198,0,0.12029161603888214,11.399999999999977,47569.399999999994,9008.13
1,300.4,311.8,1589,42.0,201,0,0.12649465072372562,11.400000000000034,66738.0,13095.6
1,300.5,311.9,1546,39.4,203,0,0.1313065976714101,11.399999999999977,60912.399999999994,12288.859999999999
1,300.5,311.9,1511,41.8,205,0,0.1356717405691595,11.399999999999977,63159.799999999996,13037.419999999998
1,300.5,311.9,1750,28.3,207,0,0.11828571428571429,11.399999999999977,49525.0,8826.77
2,300.5,311.9,1730,27.5,209,0,0.12080924855491329,11.399999999999977,47575.0,8577.25
1,300.6,311.9,1372,60.1,212,1,0.15451895043731778,11.299999999999955,82457.2,18745.19
1,300.5,311.8,1524,38.9,214,1,0.14041994750656167,11.300000000000011,59283.6,12129.02
1,300.4,311.8,1601,36.1,0,0,0.0,11.400000000000034,57796.100000000006,11255.980000000001
2,300.5,311.8,1636,34.4,2,0,0.0012224938875305623,11.300000000000011,56278.399999999994,10725.92
1,300.4,311.8,2261,14.9,5,0,0.0022114108801415304,11.400000000000034,33688.9,4645.820000000001
1,300.4,311.8,1636,32.3,7,0,0.004278728606356968,11.400000000000034,52842.799999999996,10071.14
2,300.4,311.9,1335,58.3,9,0,0.006741573033707865,11.5,77830.5,18183.769999999997
2,300.3,311.7,1236,57.5,12,0,0.009708737864077669,11.399999999999977,71070.0,17922.75
1,300.3,311.7,1445,47.3,15,0,0.010380622837370242,11.399999999999977,68348.5,14743.409999999998
1,300.2,311.5,1500,40.8,17,0,0.011333333333333334,11.300000000000011,61199.99999999999,12709.199999999999
1,300.2,311.6,1999,21.0,19,0,0.009504752376188095,11.400000000000034,41979.0,6543.6
1,300.2,311.6,1529,35.5,21,0,0.013734466971877043,11.400000000000034,54279.5,11061.800000000001
2,300.2,311.6,1467,40.7,23,0,0.015678254942058625,11.400000000000034,59706.9,12682.120000000003
1,300.1,311.5,1334,54.0,26,0,0.019490254872563718,11.399999999999977,72036.0,16821.0
2,300.1,311.5,1343,46.2,28,0,0.02084884586746091,11.399999999999977,62046.600000000006,14391.300000000001
1,300.2,311.5,1639,31.1,31,0,0.018913971934106162,11.300000000000011,50972.9,9687.65
0,300.1,311.5,1383,49.1,33,0,0.02386117136659436,11.399999999999977,67905.3,15294.65
1,300.1,311.4,1660,31.4,38,0,0.02289156626506024,11.299999999999955,52124.0,9777.96
1,300.1,311.3,1470,45.2,40,0,0.027210884353741496,11.199999999999989,66444.0,14070.760000000002
2,300.1,311.3,1748,26.6,42,0,0.02402745995423341,11.199999999999989,46496.8,8280.58
1,300.1,311.4,1467,35.7,45,0,0.03067484662576687,11.299999999999955,52371.9,11116.98
2,300.1,311.4,1617,39.3,47,0,0.02906617192331478,11.299999999999955,63548.1,12238.019999999999
0,300.1,311.4,1377,56.7,50,0,0.03631082062454612,11.299999999999955,78075.90000000001,17656.38
2,300.0,311.3,1629,32.1,55,0,0.03376304481276857,11.300000000000011,52290.9,9992.730000000001
1,300.0,311.2,1504,37.9,58,0,0.03856382978723404,11.199999999999989,57001.6,11794.48
1,300.0,311.2,1418,47.3,60,0,0.04231311706629055,11.199999999999989,67071.4,14719.759999999998
1,300.0,311.2,1629,31.7,62,0,0.03806015960712093,11.199999999999989,51639.299999999996,9865.039999999999
1,300.1,311.3,2579,12.5,64,1,0.02481582008530438,11.199999999999989,32237.5,3891.25
1,300.1,311.3,1305,64.7,66,0,0.05057471264367816,11.199999999999989,84433.5,20141.11
2,300.2,311.4,1450,38.5,68,0,0.04689655172413793,11.199999999999989,55825.0,11988.9
1,300.2,311.3,1487,36.9,71,0,0.04774714189643578,11.100000000000023,54870.299999999996,11486.97
2,300.2,311.3,1587,31.2,73,0,0.045998739760554505,11.100000000000023,49514.4,9712.56
2,300.3,311.5,1528,40.9,76,0,0.049738219895287955,11.199999999999989,62495.2,12740.35
2,300.4,311.6,1401,49.9,79,0,0.05638829407566024,11.200000000000045,69909.9,15548.84
1,300.3,311.5,1446,45.0,82,0,0.056708160442600276,11.199999999999989,65070.0,14017.5
1,300.2,311.4,1425,44.2,84,0,0.05894736842105263,11.199999999999989,62985.00000000001,13763.88
1,300.2,311.4,1891,22.6,86,0,0.04547858276044421,11.199999999999989,42736.600000000006,7037.64
0,300.2,311.5,1454,42.8,88,0,0.06052269601100413,11.300000000000011,62231.2,13332.199999999999
1,300.1,311.4,1430,40.9,93,0,0.06503496503496503,11.299999999999955,58487.0,12736.259999999998
1,300.2,311.4,1495,43.6,95,0,0.06354515050167224,11.199999999999989,65182.0,13577.039999999999
1,300.3,311.4,1544,41.6,97,0,0.06282383419689119,11.099999999999966,64230.4,12954.24
2,300.3,311.4,1554,34.3,99,0,0.0637065637065637,11.099999999999966,53302.2,10681.019999999999
2,300.2,311.3,1491,37.3,102,0,0.06841046277665996,11.100000000000023,55614.299999999996,11611.49
1,300.3,311.3,1525,40.7,105,0,0.06885245901639345,11.0,62067.50000000001,12669.910000000002
1,300.3,311.3,1505,39.6,107,0,0.07109634551495017,11.0,59598.0,12327.480000000001
2,300.3,311.4,1371,50.2,109,0,0.07950401167031364,11.099999999999966,68824.2,15632.279999999999
1,300.3,311.3,1332,60.5,112,0,0.08408408408408409,11.0,80586.0,18833.65
1,300.3,311.4,1471,37.0,114,0,0.07749830047586675,11.099999999999966,54427.0,11521.8
2,300.4,311.5,1750,27.3,116,0,0.06628571428571428,11.100000000000023,47775.0,8503.95
2,300.3,311.4,1386,48.1,119,0,0.08585858585858586,11.099999999999966,66666.6,14978.34
2,300.4,311.4,1355,56.2,122,0,0.09003690036900369,11.0,76151.0,17500.68
2,300.3,311.3,1377,53.8,125,0,0.09077705156136529,11.0,74082.59999999999,16747.94
1,300.3,311.1,1388,49.4,128,0,0.09221902017291066,10.800000000000011,68567.2,15368.34
2,300.3,311.1,1350,58.7,130,0,0.0962962962962963,10.800000000000011,79245.0,18261.570000000003
